id,job_title,nice_areas,nice_subcategories,workrole_id,description_id
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0036
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0048
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0049
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0075
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0087
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0103
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0113
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0165
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0167
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0168
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0172
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0173
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0175
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0179
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0182
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0190
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0212
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0216
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0238
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0240
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0241
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0253
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0279
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0285
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0286
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0287
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0288
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0289
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0312
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0396
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0397
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0398
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0399
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0400
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0401
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0432
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0532
h1,Cybersecurity Manager,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0546
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0001
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0002
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0003
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0004
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0005
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0006
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0018
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0021
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0042
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0060
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0070
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0077
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0078
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0109
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0117
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0118
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0119
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0122
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0123
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0125
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0128
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0131
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0132
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0133
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0134
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0145
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0155
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0156
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0167
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0168
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0179
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0182
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0183
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0184
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0185
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0186
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0187
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0188
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0189
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0224
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0254
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0255
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0301
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0304
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0347
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0624
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0032
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0047
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0062
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0065
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0067
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0068
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0069
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0071
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0073
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0074
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0075
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0087
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0088
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0089
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0090
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0091
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0092
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0093
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0131
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0132
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0133
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0156
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,A0005
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,A0043
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0027
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0036
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0048
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0049
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0075
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0087
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0103
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0113
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0165
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0167
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0168
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0172
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0173
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0175
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0179
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0182
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0190
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0212
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0216
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0238
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0240
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0241
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0253
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0279
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0285
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0286
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0287
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0288
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0289
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0312
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0396
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0397
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0398
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0399
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0400
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0401
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0432
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0532
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0546
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0001
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0002
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0003
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0004
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0005
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0006
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0018
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0021
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0042
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0060
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0070
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0077
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0078
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0109
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0117
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0118
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0119
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0122
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0123
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0125
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0128
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0131
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0132
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0133
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0134
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0145
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0155
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0156
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0167
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0168
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0179
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0182
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0183
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0184
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0185
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0186
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0187
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0188
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0189
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0224
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0254
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0255
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0301
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0304
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0347
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,K0624
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0032
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0047
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0062
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0065
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0067
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0068
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0069
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0071
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0073
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0074
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0075
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0087
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0088
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0089
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0090
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0091
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0092
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0093
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0131
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0132
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0133
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,S0156
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,A0005
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,A0043
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0027
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0036
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0048
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0049
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0075
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0087
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0103
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0113
e1,Cybersecurity Specialist,Investigate,Cyber Defense Forensics Analyst,IN-FOR-002,T0165
